Sucursal,Asesor,Codigo Asesor,Cliente,Codigo Cliente,U.E.,Litros Empaque,Producto,Litros Potenciales
Puerto Ordaz,Felix Conde,57995,C.V.G. ALUMINIO DEL CARONI S.A,2988,Tambor,208,CAR MINE  HEAVY DUTY COOLANT,"208,00"
Puerto Ordaz,Felix Conde,57995,"C.V.G. CARBONES DEL ORINOCO,C.A.",3174,Tambor,208,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"624,00"
Puerto Ordaz,Felix Conde,57995,"C.V.G. CARBONES DEL ORINOCO,C.A.",3174,Tambor,208,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"208,00"
Puerto Ordaz,Felix Conde,57995,"C.V.G. CARBONES DEL ORINOCO,C.A.",3174,Tambor,208,BIO MATIC AUTOMATIC TRANSMISSION FLUID DEXRON III H,"208,00"
Puerto Ordaz,Felix Conde,57995,"C.V.G. CARBONES DEL ORINOCO,C.A.",3174,Tambor,208,BIO MATIC TO-4 SAE 10W,"208,00"
Puerto Ordaz,Felix Conde,57995,"C.V.G. CARBONES DEL ORINOCO,C.A.",3174,Tambor,208,BIO MATIC CATERPILLAR TO-4 30,"208,00"
Puerto Ordaz,Felix Conde,57995,"C.V.G. CARBONES DEL ORINOCO,C.A.",3174,Tambor,208,BIO MATIC CATERPILLAR TO-4 50,"208,00"
Puerto Ordaz,Felix Conde,57995,"C.V.G. CARBONES DEL ORINOCO,C.A.",3174,Tambor,208,ADDENDUM MULTIGRADE GEAR OIL API GL-5  SAE 80W90,"208,00"
Puerto Ordaz,Felix Conde,57995,"C.V.G. CARBONES DEL ORINOCO,C.A.",3174,Tambor,208,ECO GREASE COMPLEX HT-EP 3% BIMOLI,"208,00"
Puerto Ordaz,Felix Conde,57995,"C.V.G. CARBONES DEL ORINOCO,C.A.",3174,Tambor,208,CAR MINE COOLANT FLUID - 50/50,"208,00"
Puerto Ordaz,Felix Conde,57995,"C.V.G. CARBONES DEL ORINOCO,C.A.",3174,Tambor,208,CAR MINE  HEAVY DUTY COOLANT,"208,00"
Puerto Ordaz,Felix Conde,57995,PEPSI-COLA VENEZUELA C.A,37042,Tambor,208,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"416,00"
Puerto Ordaz,Felix Conde,57995,PEPSI-COLA VENEZUELA C.A,37042,Tambor,208,CAR MINE COOLANT FLUID - 50/50,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"416,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,BIO MATIC AUTOMATIC TRANSMISSION FLUID DEXRON III H,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,BIO MATIC TO-4 SAE 10W,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,BIO MATIC CATERPILLAR TO-4 50,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,ADDENDUM MULTIGRADE GEAR OIL API GL-5  SAE 80W90,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,ECO GREASE COMPLEX HT-EP 3% BIMOLI,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,CAR MINE COOLANT FLUID - 50/50,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,ECO CLASSIC SYNTHETIC BLEND MULTIGRADE MOTOR OIL API SN/SL SAE 15W40,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"624,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,ADDENDUM MULTIGRADE GEAR OIL API GL-5 SAE 85W140,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,ECO GREASE COMPLEX HT-EP 3% BIMOLI,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,CAR MINE COOLANT FLUID - 50/50,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Bidon,"20,000",CAR MINE  HEAVY DUTY COOLANT,"100,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,ECO CLASSIC SYNTHETIC BLEND MULTIGRADE MOTOR OIL API SN/SL SAE 15W40,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,BIO MATIC AUTOMATIC TRANSMISSION FLUID DEXRON III H,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,BIO MATIC CATERPILLAR TO-4 30,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,BIO MATIC CATERPILLAR TO-4 50,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,ADDENDUM MULTIGRADE GEAR OIL API GL-5 SAE 85W140,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,ECO GREASE COMPLEX HT-EP,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,ECO GREASE COMPLEX HT-EP 3% BIMOLI,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,CAR MINE COOLANT FLUID - 50/50,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"416,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"416,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,BIO MATIC AUTOMATIC TRANSMISSION FLUID DEXRON III H,"416,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,BIO MATIC CATERPILLAR TO-4 30,"416,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,BIO MATIC CATERPILLAR TO-4 50,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,ADDENDUM MULTIGRADE GEAR OIL API GL-5  SAE 80W90,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,ADDENDUM MULTIGRADE GEAR OIL API GL-5 SAE 85W140,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,ECO GREASE COMPLEX HT-EP 3% BIMOLI,"208,00"
Puerto Ordaz,Felix Conde,57995,"L.C. C0NSTRUCCIONES , CA",37402,Tambor,208,CAR MINE COOLANT FLUID - 50/50,"208,00"
Puerto Ordaz,Carlos Boom,46128,"FIBRANOVA,C.A.",29098,Bidon,"20,000",CAR MINE COOLANT FLUID - 50/50,"100,00"
Puerto Ordaz,Carlos Boom,46128,"FIBRANOVA,C.A.",29098,Paila,19,ECO GREASE COMPLEX HT-EP 3% BIMOLI,"38,00"
Puerto Ordaz,Carlos Boom,46128,"FIBRANOVA,C.A.",29098,Paila,19,ECO GREASE COMPLEX HT-EP 5% BIMOLI,"38,00"
Puerto Ordaz,Carlos Boom,46128,"FIBRANOVA,C.A.",29098,Tambor,208,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"208,00"
Puerto Ordaz,Carlos Boom,46128,"FIBRANOVA,C.A.",29098,Tambor,208,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"208,00"
Puerto Ordaz,Carlos Boom,46128,"FIBRANOVA,C.A.",29098,Tambor,208,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"1.040,00"
Puerto Ordaz,Carlos Boom,46128,"EMPRESA DE CONSTRUCCION SAN ANTONIO, C.A",60602,Tambor,208,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"3.120,00"
Puerto Ordaz,Carlos Boom,46128,"EMPRESA DE CONSTRUCCION SAN ANTONIO, C.A",60602,Tambor,208,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"208,00"
Puerto Ordaz,Carlos Boom,46128,"EMPRESA DE CONSTRUCCION SAN ANTONIO, C.A",60602,Tambor,208,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"4.160,00"
Puerto Ordaz,Carlos Boom,46128,"EMPRESA DE CONSTRUCCION SAN ANTONIO, C.A",60602,Tambor,208,BIO MATIC CATERPILLAR TO-4 30,"2.080,00"
Puerto Ordaz,Carlos Boom,46128,"EMPRESA DE CONSTRUCCION SAN ANTONIO, C.A",60602,Tambor,208,BIO MATIC CATERPILLAR TO-4 50,"2.080,00"
Puerto Ordaz,Carlos Boom,46128,"EMPRESA DE CONSTRUCCION SAN ANTONIO, C.A",60602,Tambor,208,ECO GREASE COMPLEX HT-EP 3% BIMOLI,"416,00"
Puerto Ordaz,Carlos Boom,46128,"EMPRESA DE CONSTRUCCION SAN ANTONIO, C.A",60602,Tambor,208,CAR MINE COOLANT FLUID - 50/50,"832,00"
Puerto Ordaz,Carlos Boom,46128,"GOLDTEX DE VENEZUELA, C.A",78466,Bidon,"20,000",CAR MINE COOLANT FLUID - 50/50,"100,00"
Puerto Ordaz,Carlos Boom,46128,"GOLDTEX DE VENEZUELA, C.A",78466,Tambor,208,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"208,00"
Puerto Ordaz,Carlos Boom,46128,"GOLDTEX DE VENEZUELA, C.A",78466,Tambor,208,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"208,00"
Puerto Ordaz,Carlos Boom,46128,"GOLDTEX DE VENEZUELA, C.A",78466,Tambor,208,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"416,00"
Puerto Ordaz,Carlos Boom,46128,"GOLDTEX DE VENEZUELA, C.A",78466,Tambor,208,BIO MATIC CATERPILLAR TO-4 50,"208,00"
Puerto Ordaz,Carlos Boom,46128,IMGC IRON METALLICS GLOBAL CONSULTANTS C,72313,Paila,19,ECO GREASE COMPLEX HT-EP,"19,00"
Puerto Ordaz,Carlos Boom,46128,IMGC IRON METALLICS GLOBAL CONSULTANTS C,72313,Paila,19,ECO GREASE COMPLEX HT-EP 3% BIMOLI,"19,00"
Puerto Ordaz,Carlos Boom,46128,IMGC IRON METALLICS GLOBAL CONSULTANTS C,72313,Tambor,208,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"416,00"
Puerto Ordaz,Carlos Boom,46128,IMGC IRON METALLICS GLOBAL CONSULTANTS C,72313,Tambor,208,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"416,00"
Puerto Ordaz,Carlos Boom,46128,IMGC IRON METALLICS GLOBAL CONSULTANTS C,72313,Tambor,208,ECO DYN PREMIUM HYDRAULIC OIL AW 32,"208,00"
Puerto Ordaz,Carlos Boom,46128,IMGC IRON METALLICS GLOBAL CONSULTANTS C,72313,Tambor,208,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"832,00"
Puerto Ordaz,Carlos Boom,46128,IMGC IRON METALLICS GLOBAL CONSULTANTS C,72313,Tambor,208,BIO MATIC CATERPILLAR TO-4 30,"208,00"
Puerto Ordaz,Carlos Boom,46128,IMGC IRON METALLICS GLOBAL CONSULTANTS C,72313,Tambor,208,CAR MINE COOLANT FLUID - 50/50,"208,00"
Puerto Ordaz,Carlos Boom,46128,COMPAÑIA OPERADORA DEL PUERTO DE PALUA,35694,Bidon,"20,000",CAR MINE COOLANT FLUID - 50/50,"40,00"
Puerto Ordaz,Carlos Boom,46128,COMPAÑIA OPERADORA DEL PUERTO DE PALUA,35694,Paila,19,ECO GREASE COMPLEX HT-EP 3% BIMOLI,"19,00"
Puerto Ordaz,Carlos Boom,46128,COMPAÑIA OPERADORA DEL PUERTO DE PALUA,35694,Tambor,208,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"208,00"
Puerto Ordaz,Carlos Boom,46128,COMPAÑIA OPERADORA DEL PUERTO DE PALUA,35694,Tambor,208,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"208,00"
Puerto Ordaz,Carlos Boom,46128,COMPAÑIA OPERADORA DEL PUERTO DE PALUA,35694,Tambor,208,BIO MATIC CATERPILLAR TO-4 50,"208,00"
Puerto Ordaz,Carlos Boom,46128,PRODUCTOS INDUSTRIALES REPRESENTADOS CA,45655,Paila,19,ECO GREASE COMPLEX HT-EP,"76,00"
Puerto Ordaz,Carlos Boom,46128,PRODUCTOS INDUSTRIALES REPRESENTADOS CA,45655,Tambor,208,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"832,00"
Puerto Ordaz,Carlos Boom,46128,PRODUCTOS INDUSTRIALES REPRESENTADOS CA,45655,Tambor,208,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"832,00"
Puerto Ordaz,Carlos Boom,46128,TALLER INDUSTRIAL METALURGICO ANTONIO CA,46904,Bidon,"20,000",CAR MINE COOLANT FLUID - 50/50,"20,00"
Puerto Ordaz,Carlos Boom,46128,TALLER INDUSTRIAL METALURGICO ANTONIO CA,46904,Paila,19,ECO GREASE COMPLEX HT-EP,"38,00"
Puerto Ordaz,Carlos Boom,46128,TALLER INDUSTRIAL METALURGICO ANTONIO CA,46904,Tambor,208,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"208,00"
Puerto Ordaz,Carlos Boom,46128,TALLER INDUSTRIAL METALURGICO ANTONIO CA,46904,Tambor,208,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"208,00"
Puerto Ordaz,Carlos Boom,46128,"AVANTE BUREAU SHIPPING CORPORACION,C.A.",78683,Paila,19,ECO GREASE COMPLEX HT-EP,"57,00"
Puerto Ordaz,Carlos Boom,46128,"AVANTE BUREAU SHIPPING CORPORACION,C.A.",78683,Tambor,208,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"416,00"
Puerto Ordaz,Carlos Boom,46128,"AVANTE BUREAU SHIPPING CORPORACION,C.A.",78683,Tambor,208,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"832,00"
Puerto Ordaz,Carlos Boom,46128,"AVANTE BUREAU SHIPPING CORPORACION,C.A.",78683,Tambor,208,ECO DYN PREMIUM HYDRAULIC OIL AW 32,"208,00"
Puerto Ordaz,Carlos Boom,46128,"AVANTE BUREAU SHIPPING CORPORACION,C.A.",78683,Tambor,208,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"624,00"
Puerto Ordaz,Carlos Boom,46128,"AVANTE BUREAU SHIPPING CORPORACION,C.A.",78683,Tambor,208,CAR MINE COOLANT FLUID - 50/50,"208,00"
Puerto Ordaz,Carlos Boom,46128,"NAUTILUS SERVICIOS MARITIMOS 2021,C.A.",78051,Paila,19,ECO GREASE COMPLEX HT-EP,"38,00"
Puerto Ordaz,Carlos Boom,46128,"NAUTILUS SERVICIOS MARITIMOS 2021,C.A.",78051,Tambor,208,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"208,00"
Puerto Ordaz,Carlos Boom,46128,"NAUTILUS SERVICIOS MARITIMOS 2021,C.A.",78051,Tambor,208,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"416,00"
Puerto Ordaz,Carlos Boom,46128,"NAUTILUS SERVICIOS MARITIMOS 2021,C.A.",78051,Tambor,208,ECO DYN PREMIUM HYDRAULIC OIL AW 32,"208,00"
Puerto Ordaz,Carlos Boom,46128,"NAUTILUS SERVICIOS MARITIMOS 2021,C.A.",78051,Tambor,208,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"208,00"
Puerto Ordaz,Carlos Boom,46128,MADERAS DEL ORINOCO C.A.,68192,Paila,19,ECO GREASE COMPLEX HT-EP 5% BIMOLI,"57,00"
Puerto Ordaz,Carlos Boom,46128,MADERAS DEL ORINOCO C.A.,68192,Tambor,208,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"416,00"
Puerto Ordaz,Carlos Boom,46128,MADERAS DEL ORINOCO C.A.,68192,Tambor,208,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"416,00"
Puerto Ordaz,Carlos Boom,46128,MADERAS DEL ORINOCO C.A.,68192,Tambor,208,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"208,00"
Puerto Ordaz,Carlos Boom,46128,"C.V.G. BAUXILUM,C.A.",312,Paila,19,ECO GREASE COMPLEX HT-EP,"38,00"
Puerto Ordaz,Carlos Boom,46128,"C.V.G. BAUXILUM,C.A.",312,Tambor,208,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"208,00"
Puerto Ordaz,Carlos Boom,46128,"C.V.G. BAUXILUM,C.A.",312,Tambor,208,ECO DYN INDUSTRIAL GEAR OIL EP 460,"208,00"
Puerto Ordaz,Carlos Boom,46128,Minera,Pacific,Paila,19,ECO GREASE COMPLEX HT-EP,"38,00"
Puerto Ordaz,Carlos Boom,46128,Minera,Pacific,Tambor,208,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"208,00"
Puerto Ordaz,Carlos Boom,46128,Minera,Pacific,Tambor,208,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"208,00"
Puerto Ordaz,Carlos Boom,46128,Minera,Pacific,Tambor,208,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"208,00"
Puerto Ordaz,Carlos Boom,46128,Minera,Pacific,Tambor,208,BIO MATIC CATERPILLAR TO-4 50,"208,00"
Puerto Ordaz,Carlos Boom,46128,"ASTILLAS NACIONALES ANCA, C.A.",70057,Paila,19,ECO GREASE COMPLEX HT-EP,"38,00"
Puerto Ordaz,Carlos Boom,46128,"ASTILLAS NACIONALES ANCA, C.A.",70057,Tambor,208,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"208,00"
Puerto Ordaz,Carlos Boom,46128,"ASTILLAS NACIONALES ANCA, C.A.",70057,Tambor,208,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"208,00"
Puerto Ordaz,Carlos Boom,46128,"ASTILLAS NACIONALES ANCA, C.A.",70057,Tambor,208,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"208,00"
Puerto Ordaz,Carlos Boom,46128,"ASTILLAS NACIONALES ANCA, C.A.",70057,Tambor,208,BIO MATIC CATERPILLAR TO-4 30,"208,00"
Puerto Ordaz,Carlos Boom,46128,"ASTILLAS NACIONALES ANCA, C.A.",70057,Tambor,208,BIO MATIC CATERPILLAR TO-4 50,"208,00"
Puerto Ordaz,Carlos Boom,46128,"C.V.G. BAUXILUM,C.A.",312,Paila,19,ECO GREASE COMPLEX HT-EP,"38,00"
Puerto Ordaz,Carlos Boom,46128,"C.V.G. BAUXILUM,C.A.",312,Tambor,208,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"1.040,00"
Puerto Ordaz,Carlos Boom,46128,"C.V.G. BAUXILUM,C.A.",312,Tambor,208,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"1.040,00"
Puerto Ordaz,Carlos Boom,46128,"C.V.G. BAUXILUM,C.A.",312,Tambor,208,CAR MINE COOLANT FLUID - 50/50,"416,00"
Puerto Ordaz,Carlos Boom,46128,"HIDROBOLIVAR, C.A.",79700,Bidon,"20,000",CAR MINE  HEAVY DUTY COOLANT,"40,00"
Puerto Ordaz,Carlos Boom,46128,"HIDROBOLIVAR, C.A.",79700,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"76,00"
Puerto Ordaz,Carlos Boom,46128,"HIDROBOLIVAR, C.A.",79700,Paila,19,ECO GREASE COMPLEX HT-EP,"38,00"
Puerto Ordaz,Carlos Boom,46128,"HIDROBOLIVAR, C.A.",79700,Tambor,208,ECO DYN INDUSTRIAL GEAR OIL EP 320,"208,00"
Barquisimeto,,,"MAXICAL,C.A",514,Paila,19,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"19,00"
Barquisimeto,,,"CONCENTRADOS COLACA, C.A",40533,Paila,19,ECO CLASSIC SYNTHETIC BLEND MULTIGRADE MOTOR OIL API SN/SL SAE 15W40,"19,00"
Barquisimeto,,,"CONCENTRADOS COLACA, C.A",40533,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"95,00"
Barquisimeto,,,"CONCENTRADOS COLACA, C.A",40533,Paila,19,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"19,00"
Barquisimeto,,,"CONCENTRADOS COLACA, C.A",40533,Paila,19,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"19,00"
Barquisimeto,,,"CONCENTRADOS COLACA, C.A",40533,Paila,19,ECO GREASE COMPLEX HT-EP,"19,00"
Barquisimeto,,,"CONCENTRADOS COLACA, C.A",40533,Paila,19,CAR MINE COOLANT FLUID - 50/50,"19,00"
Barquisimeto,,,CONVELAC C.A,56613,Paila,19,ECO CLASSIC SYNTHETIC BLEND MULTIGRADE API SP/SN SAE 20W-50,"19,00"
Barquisimeto,,,CONVELAC C.A,56613,Tambor,208,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"416,00"
Barquisimeto,,,CONVELAC C.A,56613,Tambor,208,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"208,00"
Barquisimeto,,,CONVELAC C.A,56613,Tambor,208,ECO DYN INDUSTRIAL GEAR OIL EP 320,"208,00"
Barquisimeto,Nelson Sosa,79485,PASTEURIZADORA TACHIRA C.A,16586,3x1,"11,355",ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"11,00"
Barquisimeto,Nelson Sosa,79485,PASTEURIZADORA TACHIRA C.A,16586,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"57,00"
Barquisimeto,Nelson Sosa,79485,PASTEURIZADORA TACHIRA C.A,16586,Paila,19,ADDENDUM MULTIGRADE GEAR OIL API GL-5  SAE 80W90,"19,00"
Barquisimeto,Nelson Sosa,79485,PASTEURIZADORA TACHIRA C.A,16586,Paila,19,CAR MINE  HEAVY DUTY COOLANT,"19,00"
Barquisimeto,Nelson Sosa,79485,"NESTLE CADIPRO, S.A. (NESTLE CADIPRO,SA)",17332,Bidon,"20,000",CAR MINE  HEAVY DUTY COOLANT,"20,00"
Barquisimeto,Nelson Sosa,79485,"NESTLE CADIPRO, S.A. (NESTLE CADIPRO,SA)",17332,Paila,19,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"19,00"
Barquisimeto,Nelson Sosa,79485,"NESTLE CADIPRO, S.A. (NESTLE CADIPRO,SA)",17332,Paila,19,ADDENDUM MULTIGRADE GEAR OIL API GL-5  SAE 80W90,"19,00"
Barquisimeto,Nelson Sosa,79485,"NESTLE CADIPRO, S.A. (NESTLE CADIPRO,SA)",17332,Tambor,208,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"208,00"
Barquisimeto,Nelson Sosa,79485,"INDUSTRIAS LA ANDINA, C.A",31347,Bidon,"20,000",ADDENDUM MULTIGRADE GEAR OIL API GL-5  SAE 80W90,"20,00"
Barquisimeto,Nelson Sosa,79485,"INDUSTRIAS LA ANDINA, C.A",31347,Bidon,"20,000",CAR MINE  HEAVY DUTY COOLANT,"20,00"
Barquisimeto,Nelson Sosa,79485,"INDUSTRIAS LA ANDINA, C.A",31347,Paila,19,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"19,00"
Barquisimeto,Nelson Sosa,79485,PICADORA LAS VEGAS C.A,39369,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"38,00"
Barquisimeto,Nelson Sosa,79485,PICADORA LAS VEGAS C.A,39369,Paila,19,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"57,00"
Barquisimeto,Nelson Sosa,79485,PICADORA LAS VEGAS C.A,39369,Paila,19,ADDENDUM MULTIGRADE GEAR OIL API GL-5 SAE 85W140,"19,00"
