Sucursal,Asesor,Codigo Asesor,Cliente,Codigo Cliente,U.E.,Litros Empaque,Producto,Litros Potenciales
Barquisimeto,Nelson Sosa,79485,PICADORA LAS VEGAS C.A,39369,Paila,19,ECO GREASE COMPLEX HT-EP,"19,00"
Barquisimeto,Nelson Sosa,79485,PICADORA LAS VEGAS C.A,39369,Paila,19,CAR MINE  HEAVY DUTY COOLANT,"19,00"
Barquisimeto,Nelson Sosa,79485,"PAVIMENTOS DEL SUR, C.A.",47117,Bidon,"20,000",ECO CLASSIC SYNTHETIC BLEND MULTIGRADE API SP/SN SAE 20W-50,"20,00"
Barquisimeto,Nelson Sosa,79485,"PAVIMENTOS DEL SUR, C.A.",47117,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"57,00"
Barquisimeto,Nelson Sosa,79485,"PAVIMENTOS DEL SUR, C.A.",47117,Paila,19,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"19,00"
Barquisimeto,Nelson Sosa,79485,"PAVIMENTOS DEL SUR, C.A.",47117,Paila,19,ECO DYN INDUSTRIAL GEAR OIL EP 320,"76,00"
Barquisimeto,Nelson Sosa,79485,"PAVIMENTOS DEL SUR, C.A.",47117,Paila,19,ADDENDUM MULTIGRADE GEAR OIL API GL-5 SAE 85W140,"19,00"
Barquisimeto,Nelson Sosa,79485,RESORTES LEGITIMOS ANDINOS S.A,48043,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"19,00"
Barquisimeto,Nelson Sosa,79485,RESORTES LEGITIMOS ANDINOS S.A,48043,Paila,19,ADDENDUM MULTIGRADE GEAR OIL API GL-5 SAE 85W140,"19,00"
Barquisimeto,Nelson Sosa,79485,RESORTES LEGITIMOS ANDINOS S.A,48043,Paila,19,ECO GREASE COMPLEX HT-EP,"19,00"
Barquisimeto,Nelson Sosa,79485,INDUSTRIA LACTEA CAÑO AMARILLO S.A,53675,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"19,00"
Barquisimeto,Nelson Sosa,79485,INDUSTRIA LACTEA CAÑO AMARILLO S.A,53675,Paila,19,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"19,00"
Barquisimeto,Nelson Sosa,79485,INDUSTRIA LACTEA CAÑO AMARILLO S.A,53675,Paila,19,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"19,00"
Barquisimeto,Nelson Sosa,79485,INDUSTRIA LACTEA CAÑO AMARILLO S.A,53675,Paila,19,ECO GREASE COMPLEX HT-EP,"19,00"
Barquisimeto,Nelson Sosa,79485,INDUSTRIA LACTEA CAÑO AMARILLO S.A,53675,Paila,19,CAR MINE  HEAVY DUTY COOLANT,"19,00"
Barquisimeto,Nelson Sosa,79485,MADERERA SAN VICENTE C.A,56676,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"19,00"
Barquisimeto,Nelson Sosa,79485,MADERERA SAN VICENTE C.A,56676,Paila,19,ECO GREASE COMPLEX HT-EP,"19,00"
Barquisimeto,Nelson Sosa,79485,MADERERA SAN VICENTE C.A,56676,Paila,19,CAR MINE  HEAVY DUTY COOLANT,"19,00"
Barquisimeto,Nelson Sosa,79485,"C.M.S. CONSTRUCCIONES,MAQUINARIAS Y SER",66654,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"19,00"
Barquisimeto,Nelson Sosa,79485,"C.M.S. CONSTRUCCIONES,MAQUINARIAS Y SER",66654,Paila,19,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"19,00"
Barquisimeto,Nelson Sosa,79485,INDUSTRIA VENEZOLANA DE GUANTES C.A.,70170,Bidon,"20,000",ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"20,00"
Barquisimeto,Nelson Sosa,79485,INDUSTRIA VENEZOLANA DE GUANTES C.A.,70170,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"19,00"
Barquisimeto,Nelson Sosa,79485,INDUSTRIA VENEZOLANA DE GUANTES C.A.,70170,Paila,19,ECO GREASE COMPLEX HT-EP,"19,00"
Barquisimeto,Nelson Sosa,79485,"TENERIA RUBIO, C.A.",74714,Bidon,"20,000",ECO DYN PREMIUM AW 100 HIDRAULIC OIL,"40,00"
Barquisimeto,Nelson Sosa,79485,"TENERIA RUBIO, C.A.",74714,Bidon,"20,000",ADDENDUM MULTIGRADE GEAR OIL API GL-5  SAE 80W90,"40,00"
Barquisimeto,Nelson Sosa,79485,"TENERIA RUBIO, C.A.",74714,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"38,00"
Barquisimeto,Nelson Sosa,79485,"TENERIA RUBIO, C.A.",74714,Paila,19,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"19,00"
Barquisimeto,Nelson Sosa,79485,FRIGORIFICO INDUSTRIAL AYARI C.A,75940,Bidon,"20,000",ECO GREASE COMPLEX HT-EP,"20,00"
Barquisimeto,Nelson Sosa,79485,FRIGORIFICO INDUSTRIAL AYARI C.A,75940,Bidon,"20,000",CAR MINE  HEAVY DUTY COOLANT,"20,00"
Barquisimeto,Nelson Sosa,79485,FRIGORIFICO INDUSTRIAL AYARI C.A,75940,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"19,00"
Barquisimeto,Nelson Sosa,79485,FRIGORIFICO INDUSTRIAL AYARI C.A,75940,Paila,19,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"19,00"
Barquisimeto,Nelson Sosa,79485,"ALACTSUCA,C.A.",76952,Bidon,"20,000",ECO GREASE COMPLEX HT-EP,"20,00"
Barquisimeto,Nelson Sosa,79485,"ALACTSUCA,C.A.",76952,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"19,00"
Barquisimeto,Nelson Sosa,79485,"ALACTSUCA,C.A.",76952,Paila,19,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"19,00"
Barquisimeto,Milton Marrufo,44707,INDUSTRIAS INTEGRADAS DE ALIMENTOS,43312,Paila,19,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"19,00"
Barquisimeto,Milton Marrufo,44707,INDUSTRIAS INTEGRADAS DE ALIMENTOS,43312,Paila,19,ECO DYN INDUSTRIAL GEAR OIL EP 220,"19,00"
Barquisimeto,Milton Marrufo,44707,INDUSTRIAS INTEGRADAS DE ALIMENTOS,43312,Paila,19,ADDENDUM MULTIGRADE GEAR OIL API GL-5  SAE 80W90,"19,00"
Barquisimeto,Milton Marrufo,44707,INDUSTRIAS INTEGRADAS DE ALIMENTOS,43312,Paila,19,ECO GREASE COMPLEX HT-EP,"19,00"
Barquisimeto,Milton Marrufo,44707,INDUSTRIAS INTEGRADAS DE ALIMENTOS,43312,Paila,19,CAR MINE  HEAVY DUTY COOLANT,"19,00"
Barquisimeto,Milton Marrufo,44707,INDUSTRIAS INTEGRADAS DE ALIMENTOS,43312,Tambor,208,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"208,00"
Barquisimeto,Milton Marrufo,44707,"FABRICA DE PASTAS LA ESPECIAL, C.A.",64701,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"95,00"
Barquisimeto,Milton Marrufo,44707,"FABRICA DE PASTAS LA ESPECIAL, C.A.",64701,Paila,19,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"19,00"
Barquisimeto,Milton Marrufo,44707,"FABRICA DE PASTAS LA ESPECIAL, C.A.",64701,Paila,19,ECO DYN PREMIUM AW 150 HIDRAULIC OIL,"19,00"
Barquisimeto,Milton Marrufo,44707,"FABRICA DE PASTAS LA ESPECIAL, C.A.",64701,Paila,19,ECO DYN INDUSTRIAL GEAR OIL EP 220,"19,00"
Barquisimeto,Milton Marrufo,44707,"FABRICA DE PASTAS LA ESPECIAL, C.A.",64701,Paila,19,ADDENDUM MULTIGRADE GEAR OIL API GL-5  SAE 80W90,"19,00"
Barquisimeto,Milton Marrufo,44707,"FABRICA DE PASTAS LA ESPECIAL, C.A.",64701,Paila,19,ECO GREASE COMPLEX HT-EP,"19,00"
Barquisimeto,Milton Marrufo,44707,"FABRICA DE PASTAS LA ESPECIAL, C.A.",64701,Paila,19,ECO GREASE COMPLEX HT-EP 5% BIMOLI,"19,00"
Barquisimeto,Milton Marrufo,44707,"FABRICA DE PASTAS LA ESPECIAL, C.A.",64701,Paila,19,CAR MINE  HEAVY DUTY COOLANT,"19,00"
Barquisimeto,Milton Marrufo,44707,C.A.CENTRAL LA PASTORA,157,Bidon,"20,000",CAR MINE  HEAVY DUTY COOLANT,"20,00"
Barquisimeto,Milton Marrufo,44707,C.A.CENTRAL LA PASTORA,157,Paila,19,ECO CLASSIC SYNTHETIC BLEND MULTIGRADE MOTOR OIL API SN/SL SAE 15W40,"57,00"
Barquisimeto,Milton Marrufo,44707,C.A.CENTRAL LA PASTORA,157,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"95,00"
Barquisimeto,Milton Marrufo,44707,C.A.CENTRAL LA PASTORA,157,Paila,19,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"57,00"
Barquisimeto,Milton Marrufo,44707,C.A.CENTRAL LA PASTORA,157,Paila,19,ECO DYN PREMIUM HYDRAULIC OIL AW 32,"57,00"
Barquisimeto,Milton Marrufo,44707,C.A.CENTRAL LA PASTORA,157,Paila,19,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"57,00"
Barquisimeto,Milton Marrufo,44707,C.A.CENTRAL LA PASTORA,157,Paila,19,ECO DYN INDUSTRIAL GEAR OIL EP 150,"38,00"
Barquisimeto,Milton Marrufo,44707,C.A.CENTRAL LA PASTORA,157,Paila,19,ADDENDUM MULTIGRADE GEAR OIL API GL-5 SAE 85W140,"57,00"
Barquisimeto,Milton Marrufo,44707,C.A.CENTRAL LA PASTORA,157,Paila,19,ECO GREASE COMPLEX HT-EP,"19,00"
Barquisimeto,Milton Marrufo,44707,C.A.CENTRAL LA PASTORA,157,Paila,19,CAR MINE COOLANT FLUID - 50/50,"57,00"
Barquisimeto,Milton Marrufo,44707,C.A.CENTRAL LA PASTORA,157,Paila,19,CAR MINE ENGINE DEGREASER,"57,00"
Barquisimeto,Milton Marrufo,44707,CONCENTRADOS VALERA C.A. CONVACA,90088,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"38,00"
Barquisimeto,Milton Marrufo,44707,CONCENTRADOS VALERA C.A. CONVACA,90088,Paila,19,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"19,00"
Barquisimeto,Milton Marrufo,44707,CONCENTRADOS VALERA C.A. CONVACA,90088,Paila,19,ECO DYN INDUSTRIAL GEAR OIL EP 150,"38,00"
Barquisimeto,Milton Marrufo,44707,CONCENTRADOS VALERA C.A. CONVACA,90088,Paila,19,ADDENDUM MULTIGRADE GEAR OIL API GL-5  SAE 80W90,"19,00"
Barquisimeto,Milton Marrufo,44707,CONCENTRADOS VALERA C.A. CONVACA,90088,Paila,19,ECO GREASE COMPLEX HT-EP,"19,00"
Barquisimeto,Milton Marrufo,44707,CONCENTRADOS VALERA C.A. CONVACA,90088,Tambor,208,CAR MINE COOLANT FLUID - 50/50,"208,00"
Barquisimeto,,,"IANCARINA, C.A.",14185,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"19,00"
Barquisimeto,,,"IANCARINA, C.A.",14185,Paila,19,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"19,00"
Barquisimeto,,,"IANCARINA, C.A.",14185,Paila,19,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"19,00"
Barquisimeto,,,AGROPECUARIA LOS ALMENDROS C.A,37807,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"38,00"
Barquisimeto,,,AGROPECUARIA LOS ALMENDROS C.A,37807,Paila,19,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"19,00"
Barquisimeto,,,AGROPECUARIA LOS ALMENDROS C.A,37807,Paila,19,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"19,00"
Barquisimeto,,,AGROPECUARIA LOS ALMENDROS C.A,37807,Paila,19,ECO GREASE COMPLEX HT-EP,"19,00"
Barquisimeto,,,AGROPECUARIA LOS ALMENDROS C.A,37807,Paila,19,CAR MINE  HEAVY DUTY COOLANT,"19,00"
Barquisimeto,,,GALLETERA ITALIA C.A,69246,Bidon,"20,000",ECO GREASE COMPLEX HT-EP,"20,00"
Barquisimeto,,,GALLETERA ITALIA C.A,69246,Paila,19,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"19,00"
Barquisimeto,,,GALLETERA ITALIA C.A,69246,Paila,19,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"19,00"
Barquisimeto,,,GALLETERA ITALIA C.A,69246,Paila,19,CAR MINE COOLANT FLUID - 50/50,"19,00"
Barquisimeto,,,GALLETERA ITALIA C.A,69246,Tambor,208,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"416,00"
Barquisimeto,,,AGROINDUSTRIAS EL INTENTO C.A,71598,3x1,"11,355",ADDENDUM MULTIGRADE GEAR OIL API GL-5 SAE 85W140,"11,00"
Barquisimeto,,,AGROINDUSTRIAS EL INTENTO C.A,71598,Bidon,"20,000",ECO CLASSIC SYNTHETIC BLEND MULTIGRADE MOTOR OIL API SN/SL SAE 15W40,"20,00"
Barquisimeto,,,AGROINDUSTRIAS EL INTENTO C.A,71598,Bidon,"20,000",ECO CLASSIC SYNTHETIC BLEND MULTIGRADE API SP/SN SAE 20W-50,"20,00"
Barquisimeto,,,AGROINDUSTRIAS EL INTENTO C.A,71598,Bidon,"20,000",ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"20,00"
Barquisimeto,,,AGROINDUSTRIAS EL INTENTO C.A,71598,Bidon,"20,000",ECO DYN PREMIUM HYDRAULIC OIL AW 68,"20,00"
Barquisimeto,,,AGROINDUSTRIAS EL INTENTO C.A,71598,Paila,19,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"19,00"
Barquisimeto,,,AGROINDUSTRIAS EL INTENTO C.A,71598,Paila,19,ADDENDUM MULTIGRADE GEAR OIL API GL-5  SAE 80W90,"19,00"
Barquisimeto,,,AGROINDUSTRIAS EL INTENTO C.A,71598,Paila,19,ECO GREASE COMPLEX HT-EP,"38,00"
Barquisimeto,,,ALIMENTOS BOTALON C.A,78488,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"19,00"
Barquisimeto,,,ALIMENTOS BOTALON C.A,78488,Paila,19,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"19,00"
Barquisimeto,,,ALIMENTOS BOTALON C.A,78488,Tambor,208,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"208,00"
Barquisimeto,,,MAQUINARIAS DOMO S.A,79374,Paila,19,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"19,00"
Barquisimeto,,,MAQUINARIAS DOMO S.A,79374,Paila,19,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"95,00"
Barquisimeto,,,MAQUINARIAS DOMO S.A,79374,Tambor,208,CAR MINE COOLANT FLUID - 50/50,"832,00"
Barquisimeto,,,MAQUINARIAS DOMO S.A,79374,Tote Tank,1040,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"1.040,00"
Barquisimeto,,,"AGROPECUARIA LA RESERVA,C.A",92963,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"19,00"
Barquisimeto,,,"AGROPECUARIA LA RESERVA,C.A",92963,Paila,19,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"76,00"
Barquisimeto,,,"AGROPECUARIA LA RESERVA,C.A",92963,Paila,19,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"57,00"
Barquisimeto,,,"SERVICIOS AGROPECUARIOS LOS CEDROS, C.A",93028,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"38,00"
Barquisimeto,,,"SERVICIOS AGROPECUARIOS LOS CEDROS, C.A",93028,Paila,19,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"19,00"
Barquisimeto,,,"SERVICIOS AGROPECUARIOS LOS CEDROS, C.A",93028,Paila,19,ECO GREASE COMPLEX HT-EP,"19,00"
Barquisimeto,Jose Martinez,45499,ARCILLA VENEZOLANA CA,20855,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"19,00"
Barquisimeto,Jose Martinez,45499,ARCILLA VENEZOLANA CA,20855,Paila,19,ECO DYN PREMIUM HYDRAULIC OIL AW 46,"19,00"
Barquisimeto,Jose Martinez,45499,ARCILLA VENEZOLANA CA,20855,Paila,19,BIO MATIC CATERPILLAR TO-4 50,"19,00"
Barquisimeto,Jose Martinez,45499,ARCILLA VENEZOLANA CA,20855,Paila,19,ADDENDUM MULTIGRADE GEAR OIL API GL-5  SAE 80W90,"19,00"
Barquisimeto,Jose Martinez,45499,ARCILLA VENEZOLANA CA,20855,Paila,19,CAR MINE COOLANT FLUID - 50/50,"19,00"
Barquisimeto,Jose Martinez,45499,DERIVADOS SIDERURGICOS C.A.,,Paila,19,ECO GREASE COMPLEX HT-EP,"95,00"
Barquisimeto,Jose Martinez,45499,DERIVADOS SIDERURGICOS C.A.,,Tambor,208,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"416,00"
Barquisimeto,Jose Martinez,45499,DERIVADOS SIDERURGICOS C.A.,,Tambor,208,ECO DYN INDUSTRIAL GEAR OIL EP 220,"208,00"
Barquisimeto,Jose Martinez,45499,DERIVADOS SIDERURGICOS C.A.,,Tambor,208,ECO DYN INDUSTRIAL GEAR OIL EP 320,"208,00"
Barquisimeto,Jose Martinez,45499,DERIVADOS SIDERURGICOS C.A.,,Tambor,208,ECO DYN INDUSTRIAL GEAR OIL EP 460,"208,00"
Barquisimeto,Jose Martinez,45499,DESTILERIAS UNIDAS S.A.,728,Paila,19,CAR MINE COOLANT FLUID - 50/50,"76,00"
Barquisimeto,Jose Martinez,45499,DESTILERIAS UNIDAS S.A.,728,Tambor,208,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"208,00"
Barquisimeto,Jose Martinez,45499,"INDUSTRIAS MAROS, C.A",78413,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"19,00"
Barquisimeto,Jose Martinez,45499,"INDUSTRIAS MAROS, C.A",78413,Paila,19,CAR MINE COOLANT FLUID - 50/50,"19,00"
Barquisimeto,Jose Martinez,45499,PRONUTRI C.A.,,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"19,00"
Barquisimeto,Jose Martinez,45499,PRONUTRI C.A.,,Paila,19,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"19,00"
Barquisimeto,Jose Martinez,45499,PRONUTRI C.A.,,Paila,19,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"19,00"
Barquisimeto,Jose Martinez,45499,PRONUTRI C.A.,,Paila,19,CAR MINE COOLANT FLUID - 50/50,"19,00"
Barquisimeto,Jose Martinez,45499,VINCCLER C.A.,2840,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"95,00"
Barquisimeto,Jose Martinez,45499,VINCCLER C.A.,2840,Paila,19,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"95,00"
Barquisimeto,Jose Martinez,45499,VINCCLER C.A.,2840,Paila,19,BIO MATIC CATERPILLAR TO-4 30,"57,00"
Barquisimeto,Jose Martinez,45499,VINCCLER C.A.,2840,Paila,19,BIO MATIC CATERPILLAR TO-4 50,"57,00"
Barquisimeto,Jose Martinez,45499,VINCCLER C.A.,2840,Paila,19,ECO GREASE COMPLEX HT-EP,"38,00"
Barquisimeto,Jose Martinez,45499,VINCCLER C.A.,2840,Tambor,208,CAR MINE COOLANT FLUID - 50/50,"208,00"
Barquisimeto,Jose Martinez,45499,"VENEZOLANA DE CEMENTOS, S.A.C.A.",1076,Paila,19,BIO MATIC AUTOMATIC TRANSMISSION FLUID DEXRON III H,"38,00"
Barquisimeto,Jose Martinez,45499,"VENEZOLANA DE CEMENTOS, S.A.C.A.",1076,Paila,19,ADDENDUM MULTIGRADE GEAR OIL API GL-5  SAE 80W90,"38,00"
Barquisimeto,Jose Martinez,45499,"VENEZOLANA DE CEMENTOS, S.A.C.A.",1076,Paila,19,ADDENDUM MULTIGRADE GEAR OIL API GL-5 SAE 85W140,"38,00"
Barquisimeto,Jose Martinez,45499,"VENEZOLANA DE CEMENTOS, S.A.C.A.",1076,Tambor,208,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"208,00"
Barquisimeto,Jose Martinez,45499,"VENEZOLANA DE CEMENTOS, S.A.C.A.",1076,Tambor,208,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"208,00"
Barquisimeto,Jose Martinez,45499,"VENEZOLANA DE CEMENTOS, S.A.C.A.",1076,Tambor,208,ECO DYN PREMIUM HYDRAULIC OIL AW 68,"208,00"
Barquisimeto,Jose Martinez,45499,"VENEZOLANA DE CEMENTOS, S.A.C.A.",1076,Tambor,208,ECO DYN INDUSTRIAL GEAR OIL EP 220,"208,00"
Barquisimeto,Jose Martinez,45499,"VENEZOLANA DE CEMENTOS, S.A.C.A.",1076,Tambor,208,ECO DYN INDUSTRIAL GEAR OIL EP 320,"208,00"
Barquisimeto,Jose Martinez,45499,"VENEZOLANA DE CEMENTOS, S.A.C.A.",1076,Tambor,208,BIO MATIC CATERPILLAR TO-4 30,"208,00"
Barquisimeto,Jose Martinez,45499,"VENEZOLANA DE CEMENTOS, S.A.C.A.",1076,Tambor,208,BIO MATIC CATERPILLAR TO-4 50,"208,00"
Barquisimeto,Jose Martinez,45499,"DESARROLLO AGROINDUSTRIAL AGUA SANTA,S.A",48427,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"19,00"
Barquisimeto,Jose Martinez,45499,"DESARROLLO AGROINDUSTRIAL AGUA SANTA,S.A",48427,Paila,19,CAR MINE  HEAVY DUTY COOLANT,"19,00"
Barquisimeto,Jose Martinez,45499,CHOCOLATES EL REY C A,63579,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"19,00"
Barquisimeto,Jose Martinez,45499,CHOCOLATES EL REY C A,63579,Paila,19,CAR MINE  HEAVY DUTY COOLANT,"19,00"
Barquisimeto,Jose Martinez,45499,"INDUSTRIAS KEL, C.A.",65388,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"19,00"
Barquisimeto,Jose Martinez,45499,"INDUSTRIAS KEL, C.A.",65388,Paila,19,CAR MINE  HEAVY DUTY COOLANT,"19,00"
Barquisimeto,Jose Martinez,45499,AVICOLA LAS TUNAS C.A.,77265,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"19,00"
Barquisimeto,Jose Martinez,45499,AVICOLA LAS TUNAS C.A.,77265,Paila,19,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"19,00"
Barquisimeto,Jose Martinez,45499,AVICOLA LAS TUNAS C.A.,77265,Paila,19,CAR MINE  HEAVY DUTY COOLANT,"19,00"
Barquisimeto,Jose Martinez,45499,C.A. DESTILERIA YARACUY,78574,Paila,19,ECO CLASSIC HEAVY DUTY DIESEL MULTIGRADE MOTOR OIL API CI-4 SAE 15W40,"76,00"
Barquisimeto,Jose Martinez,45499,C.A. DESTILERIA YARACUY,78574,Paila,19,ECO PLUS MONOGRADE MOTOR OIL API CF SAE 50 TBN 10,"57,00"
Barquisimeto,Jose Martinez,45499,C.A. DESTILERIA YARACUY,78574,Paila,19,ECO DYN PREMIUM AW 100 HIDRAULIC OIL,"38,00"
Barquisimeto,Jose Martinez,45499,C.A. DESTILERIA YARACUY,78574,Paila,19,ECO DYN INDUSTRIAL GEAR OIL EP 220,"38,00"
Barquisimeto,Jose Martinez,45499,C.A. DESTILERIA YARACUY,78574,Paila,19,ECO DYN INDUSTRIAL GEAR OIL EP 320,"57,00"
Barquisimeto,Jose Martinez,45499,C.A. DESTILERIA YARACUY,78574,Paila,19,ECO DYN INDUSTRIAL GEAR OIL EP 460,"57,00"
Barquisimeto,Jose Martinez,45499,C.A. DESTILERIA YARACUY,78574,Paila,19,ECO GREASE COMPLEX HT-EP,"38,00"
Barquisimeto,Jose Martinez,45499,C.A. DESTILERIA YARACUY,78574,Paila,19,CAR MINE  HEAVY DUTY COOLANT,"38,00"
Barquisimeto,Jose Martinez,45499,C.A. DESTILERIA YARACUY,78574,Tambor,208,ECO DYN PREMIUM AW 100 HIDRAULIC OIL,"208,00"
Barquisimeto,Jose Martinez,45499,C.A. DESTILERIA YARACUY,78574,Tambor,208,ECO DYN INDUSTRIAL GEAR OIL EP 220,"208,00"